       1.7353    5.71903E-03      3.7747
       3.6426    1.79589E-05      7.5495
       3.3476    8.53550E-05      6.5381
       4.0224    1.89500E-05      9.4263
       4.3712    1.50060E-06     12.2153
       4.3105    5.40748E-06     11.6175
       4.4237    1.52186E-06     12.7853
       4.5472    7.58072E-08     14.3600
       0.8748    2.14292E-03      3.0800
       1.1626    5.77971E-03      3.2821
       3.2116    9.40210E-05      6.1579
       4.0399    8.10446E-06      9.5357
       2.6694    2.88898E-04      4.9989
       3.7649    3.70029E-05      8.0665
       4.1707    7.87158E-06     10.4400
       4.3856    2.85019E-06     12.3661
       4.0808    4.87396E-06      9.8012
       4.3330    1.57494E-06     11.8317
       4.5851    5.51610E-07     14.9235
       4.5237    1.33625E-06     14.0302
       4.5879    4.53448E-07     14.9665
       4.5588    4.59524E-07     14.5280
       4.6414    3.21721E-07     15.8475
       4.7243    4.33111E-08     17.4400
       3.1924    1.28888E-04      6.1077
       3.5445    4.85586E-05      7.1800
       3.8829    1.60071E-05      8.6376
       4.0929    7.13605E-06      9.8824
       4.1888    4.74263E-06     10.5788
       3.1487    1.32085E-04      5.9966
       1.0184    7.22889E-03      3.1776
       2.5903    8.09538E-04      4.8653
       1.1561    4.95088E-03      3.2772
       3.1905    1.98571E-04      6.1029
       3.4184    1.07460E-04      6.7553
       3.9056    1.35141E-05      8.7568
       3.4333    8.73490E-05      6.8027
       3.8621    2.64374E-05      8.5313
       3.9517    1.90577E-05      9.0095
       3.8069    1.35978E-05      8.2608
       4.0706    1.79759E-05      9.7337
       4.3440    4.20516E-06     11.9403
       4.2171    6.41155E-06     10.8032
       4.1365    7.73162E-06     10.1871
       4.3272    5.73322E-06     11.7759
       4.3830    2.88826E-06     12.3388
       4.3300    1.59793E-06     11.8032
       4.4139    2.45896E-06     12.6742
       4.4161    2.05994E-06     12.6995
       4.5527    6.72628E-07     14.4382
       4.4992    1.53923E-06     13.7034
       4.5219    1.35008E-06     14.0062
       4.5557    1.10456E-06     14.4826
       4.5236    5.66728E-07     14.0291
       4.6378    3.93817E-07     15.7855
       4.5864    4.57571E-07     14.9439
       1.5456    1.24637E-02      3.5960
       3.5478    6.89054E-05      7.1920
       4.2152    1.75703E-06     10.7880
       3.2381    2.26999E-04      6.2285
       4.0365    1.25474E-05      9.5141
       4.3870    2.55293E-06     12.3810
       4.5704    9.11709E-07     14.6989
       4.3346    1.40234E-06     11.8472
       4.5397    4.62653E-07     14.2522
       4.7251    4.19081E-07     17.4554
       4.6876    1.00170E-06     16.6981
       4.7420    1.97077E-07     17.8219
       4.7873    1.00324E-07     18.8789
       4.8483    7.41979E-09     20.5200
       3.0752    1.55871E-04      5.8185
       3.4448    7.15186E-05      6.8400
       3.9934    6.18662E-06      9.2509
       4.1547    6.41957E-06     10.3200
       3.9465    3.00008E-05      8.9800
       3.8000    1.14221E-05      8.2285
       4.2744    3.64104E-06     11.2883
       4.3677    1.18769E-06     12.1798
       4.3126    4.23824E-06     11.6369
       4.3984    1.65251E-06     12.5036
       4.5059    1.09496E-06     13.7911
       4.4432    1.37051E-06     13.0105
       4.5590    1.40106E-06     14.5299
       4.4832    6.04411E-07     13.4983
       4.6146    5.49403E-07     15.3942
       4.5880    2.65961E-07     14.9683
       4.6047    3.81292E-07     15.2329
       4.6300    3.99401E-07     15.6516
       4.6952    1.59999E-07     16.8454
       4.6669    2.06262E-07     16.3063
       4.2489    1.92918E-06     11.0674
       4.0205    4.29619E-06      9.4145
       4.4685    4.37571E-07     13.3140
