       1.7945    7.93847E-03      3.8343
       3.6723    4.49285E-05      7.6687
       4.2982    9.85761E-07     11.5030
       3.3818    1.60083E-04      6.6413
       4.1306    8.38042E-06     10.1447
       4.4592    1.72565E-06     13.2015
       4.4101    1.12395E-06     12.6324
       4.6312    6.16268E-07     15.6731
       4.6025    3.70808E-07     15.1968
       4.7763    3.29607E-07     18.6122
       4.7412    8.60191E-07     17.8048
       4.7922    1.45483E-07     19.0031
       4.8347    6.86408E-08     20.1302
       4.8919    4.16278E-09     21.8800
       4.4739    5.30391E-07     13.3812
       4.3256    1.61111E-06     11.7606
       4.2607    1.09841E-06     11.1683
       4.8738    3.26622E-08     21.2939
       4.8412    6.06528E-08     20.3146
       4.8292    3.35291E-08     19.9775
       4.5489    4.81273E-07     14.3842
       4.4759    5.50585E-07     13.4068
       4.8750    2.26162E-08     21.3325
       4.8539    4.08036E-08     20.6861
       4.6602    2.37256E-07     16.1838
       4.6362    2.08765E-07     15.7586
       4.7737    1.04637E-07     18.5497
       4.8954    1.88122E-08     21.9975
       4.8860    1.53672E-08     21.6865
       4.7411    1.00436E-07     17.8024
       4.9303    1.35464E-08     23.2349
       4.9731    2.51848E-09     24.9600
       3.2290    1.20801E-04      6.2041
       4.0461    2.37060E-05      9.5751
       3.5756    6.07355E-05      7.2933
       4.0902    4.95842E-06      9.8640
       4.2414    5.14517E-06     11.0040
       3.9088    1.00122E-05      8.7739
       4.3895    3.75444E-06     12.4082
       4.3298    1.69116E-06     11.8009
       4.3537    3.00405E-06     12.0364
       4.4412    9.51911E-07     12.9871
       4.4699    1.62653E-06     13.3323
       4.5708    9.03400E-07     14.7052
       4.5120    1.28151E-06     13.8727
       4.6206    1.32109E-06     15.4929
       4.5495    5.13784E-07     14.3929
       4.6727    4.67024E-07     16.4145
       4.6478    2.76323E-07     15.9603
       4.6635    3.73115E-07     16.2425
       4.6872    4.22791E-07     16.6889
       4.7483    1.36008E-07     17.9618
       4.7218    1.92868E-07     17.3870
       4.6227    4.34465E-07     15.5278
       4.5327    5.29954E-07     14.1550
       4.4964    9.81257E-07     13.6669
